"sales_key","order_id","customer_key","product_key","order_date_key","quantity","unit_price","discount_rate","gross_sales","discount_amount","net_revenue"
48495,"ORD0048495",2162,478,20240702,8,5.39,0.10,43.12,4.31,38.81
48496,"ORD0048496",2899,615,20240710,1,51.47,0.05,51.47,2.57,48.90
48497,"ORD0048497",1590,395,20241031,1,106.79,0.00,106.79,0.00,106.79
48498,"ORD0048498",269,877,20240113,5,517.39,0.05,2586.95,129.35,2457.60
48499,"ORD0048499",3488,30,20230819,1,255.61,0.00,255.61,0.00,255.61
48500,"ORD0048500",479,838,20250124,2,185.81,0.00,371.62,0.00,371.62
48501,"ORD0048501",8726,382,20240701,4,3.34,0.00,13.36,0.00,13.36
48502,"ORD0048502",480,374,20240924,8,957.62,0.00,7660.96,0.00,7660.96
48503,"ORD0048503",9190,236,20240809,1,927.53,0.10,927.53,92.75,834.78
48504,"ORD0048504",8918,592,20240329,6,39.62,0.00,237.72,0.00,237.72
48505,"ORD0048505",6640,761,20250401,2,417.10,0.15,834.20,125.13,709.07
48506,"ORD0048506",6981,718,20250829,1,105.26,0.05,105.26,5.26,100.00
48507,"ORD0048507",6885,121,20250830,8,907.05,0.00,7256.40,0.00,7256.40
48508,"ORD0048508",5493,976,20241213,4,119.27,0.00,477.08,0.00,477.08
48509,"ORD0048509",4360,959,20230913,1,82.70,0.00,82.70,0.00,82.70
48510,"ORD0048510",3543,380,20241201,4,54.81,0.10,219.24,21.92,197.32
48511,"ORD0048511",3264,551,20240113,1,12.05,0.05,12.05,0.60,11.45
48512,"ORD0048512",3521,375,20250508,2,673.97,0.00,1347.94,0.00,1347.94
48513,"ORD0048513",7849,331,20230623,2,1046.57,0.00,2093.14,0.00,2093.14
48514,"ORD0048514",2312,144,20250227,4,83.79,0.00,335.16,0.00,335.16
48515,"ORD0048515",5,548,20241125,3,270.83,0.00,812.49,0.00,812.49
48516,"ORD0048516",8304,117,20240805,1,17.40,0.05,17.40,0.87,16.53
48517,"ORD0048517",281,538,20240310,1,39.75,0.00,39.75,0.00,39.75
48518,"ORD0048518",623,99,20241020,5,511.18,0.05,2555.90,127.80,2428.10
48519,"ORD0048519",6541,384,20240216,10,635.77,0.10,6357.70,635.77,5721.93
48520,"ORD0048520",4427,751,20250715,3,364.89,0.00,1094.67,0.00,1094.67
48521,"ORD0048521",6614,979,20240818,8,319.78,0.00,2558.24,0.00,2558.24
48522,"ORD0048522",8092,824,20240705,1,256.03,0.05,256.03,12.80,243.23
48523,"ORD0048523",9814,117,20250614,4,17.40,0.15,69.60,10.44,59.16
48524,"ORD0048524",2280,477,20240919,3,20.85,0.05,62.55,3.13,59.42
48525,"ORD0048525",4843,265,20241126,1,919.01,0.00,919.01,0.00,919.01
48526,"ORD0048526",7420,309,20250530,1,19.01,0.00,19.01,0.00,19.01
48527,"ORD0048527",1621,97,20240716,1,92.79,0.20,92.79,18.56,74.23
48528,"ORD0048528",2856,202,20241010,6,114.39,0.00,686.34,0.00,686.34
48529,"ORD0048529",8834,792,20240916,1,45.18,0.00,45.18,0.00,45.18
48530,"ORD0048530",4038,148,20240709,2,91.03,0.00,182.06,0.00,182.06
48531,"ORD0048531",1436,986,20240323,1,16.61,0.10,16.61,1.66,14.95
48532,"ORD0048532",5932,905,20241225,1,21.22,0.00,21.22,0.00,21.22
48533,"ORD0048533",189,358,20250625,4,1366.79,0.15,5467.16,820.07,4647.09
48534,"ORD0048534",5792,120,20251122,2,87.42,0.00,174.84,0.00,174.84
48535,"ORD0048535",8872,597,20240417,5,52.90,0.00,264.50,0.00,264.50
48536,"ORD0048536",5146,909,20241213,5,106.69,0.00,533.45,0.00,533.45
48537,"ORD0048537",9215,819,20250213,2,55.43,0.10,110.86,11.09,99.77
48538,"ORD0048538",2238,107,20240713,1,1460.83,0.15,1460.83,219.12,1241.71
48539,"ORD0048539",9793,996,20230420,8,1083.03,0.00,8664.24,0.00,8664.24
48540,"ORD0048540",3479,332,20241008,1,125.57,0.20,125.57,25.11,100.46
48541,"ORD0048541",1734,25,20251009,2,1266.38,0.00,2532.76,0.00,2532.76
48542,"ORD0048542",2560,702,20241205,4,50.16,0.10,200.64,20.06,180.58
48543,"ORD0048543",1621,93,20250509,2,574.19,0.05,1148.38,57.42,1090.96
48544,"ORD0048544",3962,461,20250502,2,319.16,0.00,638.32,0.00,638.32
48545,"ORD0048545",7,294,20231028,1,471.18,0.00,471.18,0.00,471.18
48546,"ORD0048546",9738,913,20241031,5,167.70,0.05,838.50,41.93,796.57
48547,"ORD0048547",5656,759,20230217,3,94.73,0.05,284.19,14.21,269.98
48548,"ORD0048548",2901,516,20250923,3,44.72,0.00,134.16,0.00,134.16
48549,"ORD0048549",6453,443,20240313,5,14.16,0.15,70.80,10.62,60.18
48550,"ORD0048550",3498,324,20240603,1,203.79,0.20,203.79,40.76,163.03
48551,"ORD0048551",4387,384,20250613,5,635.77,0.05,3178.85,158.94,3019.91
48552,"ORD0048552",9061,961,20231126,3,868.50,0.00,2605.50,0.00,2605.50
48553,"ORD0048553",396,242,20240318,4,88.97,0.00,355.88,0.00,355.88
48554,"ORD0048554",1654,114,20230427,3,49.01,0.00,147.03,0.00,147.03
48555,"ORD0048555",4876,962,20250124,8,205.43,0.05,1643.44,82.17,1561.27
48556,"ORD0048556",8038,858,20240725,1,25.04,0.05,25.04,1.25,23.79
48557,"ORD0048557",7517,68,20250428,3,401.30,0.15,1203.90,180.59,1023.31
48558,"ORD0048558",1720,379,20251025,1,87.68,0.00,87.68,0.00,87.68
48559,"ORD0048559",6145,390,20250627,1,169.40,0.00,169.40,0.00,169.40
48560,"ORD0048560",7595,393,20230615,1,271.06,0.00,271.06,0.00,271.06
48561,"ORD0048561",7053,476,20241020,6,481.21,0.00,2887.26,0.00,2887.26
48562,"ORD0048562",2801,191,20250427,1,422.22,0.05,422.22,21.11,401.11
48563,"ORD0048563",4063,440,20250708,5,22.69,0.00,113.45,0.00,113.45
48564,"ORD0048564",6046,580,20240122,1,64.21,0.00,64.21,0.00,64.21
48565,"ORD0048565",3867,43,20251017,1,206.88,0.00,206.88,0.00,206.88
48566,"ORD0048566",4327,239,20240612,1,830.32,0.00,830.32,0.00,830.32
48567,"ORD0048567",6657,941,20231201,2,54.53,0.10,109.06,10.91,98.15
48568,"ORD0048568",9304,708,20240227,5,227.57,0.00,1137.85,0.00,1137.85
48569,"ORD0048569",2506,395,20251108,5,106.79,0.05,533.95,26.70,507.25
48570,"ORD0048570",1724,227,20240530,3,142.94,0.00,428.82,0.00,428.82
48571,"ORD0048571",3514,613,20230315,6,144.98,0.10,869.88,86.99,782.89
48572,"ORD0048572",8455,133,20240916,8,170.02,0.10,1360.16,136.02,1224.14
48573,"ORD0048573",4111,31,20250505,3,16.15,0.00,48.45,0.00,48.45
48574,"ORD0048574",5347,147,20231130,6,76.41,0.00,458.46,0.00,458.46
48575,"ORD0048575",822,634,20250521,1,23.76,0.05,23.76,1.19,22.57
48576,"ORD0048576",3772,118,20231007,2,114.96,0.10,229.92,22.99,206.93
48577,"ORD0048577",5664,979,20251107,3,319.78,0.05,959.34,47.97,911.37
48578,"ORD0048578",298,290,20250207,6,18.12,0.05,108.72,5.44,103.28
48579,"ORD0048579",5256,711,20240302,2,22.23,0.10,44.46,4.45,40.01
48580,"ORD0048580",3019,531,20241206,2,538.83,0.05,1077.66,53.88,1023.78
48581,"ORD0048581",7210,302,20240204,2,148.70,0.00,297.40,0.00,297.40
48582,"ORD0048582",9532,384,20250513,4,635.77,0.00,2543.08,0.00,2543.08
48583,"ORD0048583",4574,345,20241030,1,377.05,0.15,377.05,56.56,320.49
48584,"ORD0048584",1463,694,20250107,1,18.37,0.00,18.37,0.00,18.37
48585,"ORD0048585",698,258,20230902,5,847.46,0.05,4237.30,211.87,4025.43
48586,"ORD0048586",9352,526,20240416,1,154.64,0.15,154.64,23.20,131.44
48587,"ORD0048587",765,815,20250310,2,26.72,0.00,53.44,0.00,53.44
48588,"ORD0048588",4793,419,20241120,3,55.98,0.00,167.94,0.00,167.94
48589,"ORD0048589",8962,253,20230923,3,143.23,0.05,429.69,21.48,408.21
48590,"ORD0048590",5146,231,20250410,6,229.57,0.05,1377.42,68.87,1308.55
48591,"ORD0048591",6972,274,20231112,1,10.51,0.10,10.51,1.05,9.46
48592,"ORD0048592",4751,908,20250616,1,258.61,0.05,258.61,12.93,245.68
48593,"ORD0048593",9687,390,20240107,1,169.40,0.00,169.40,0.00,169.40
48594,"ORD0048594",2578,66,20240409,2,8.58,0.10,17.16,1.72,15.44
48595,"ORD0048595",1926,199,20230531,4,25.20,0.10,100.80,10.08,90.72
48596,"ORD0048596",6884,966,20241211,2,305.74,0.00,611.48,0.00,611.48
48597,"ORD0048597",9256,758,20250218,1,321.82,0.00,321.82,0.00,321.82
48598,"ORD0048598",7402,447,20230304,3,18.66,0.05,55.98,2.80,53.18
48599,"ORD0048599",6470,107,20240105,6,1460.83,0.05,8764.98,438.25,8326.73
48600,"ORD0048600",3178,643,20240408,2,110.69,0.00,221.38,0.00,221.38
48601,"ORD0048601",8431,477,20250517,1,20.85,0.05,20.85,1.04,19.81
48602,"ORD0048602",8065,269,20230815,5,62.11,0.00,310.55,0.00,310.55
48603,"ORD0048603",4560,70,20251205,4,464.97,0.00,1859.88,0.00,1859.88
48604,"ORD0048604",1947,649,20240526,1,67.29,0.00,67.29,0.00,67.29
48605,"ORD0048605",2628,562,20240816,5,262.03,0.00,1310.15,0.00,1310.15
48606,"ORD0048606",2843,538,20250407,2,39.75,0.00,79.50,0.00,79.50
48607,"ORD0048607",3884,36,20230520,3,191.01,0.10,573.03,57.30,515.73
48608,"ORD0048608",1807,334,20241206,4,703.16,0.00,2812.64,0.00,2812.64
48609,"ORD0048609",5617,687,20241027,1,363.01,0.00,363.01,0.00,363.01
48610,"ORD0048610",8339,643,20240414,2,110.69,0.00,221.38,0.00,221.38
48611,"ORD0048611",6173,982,20250613,4,219.17,0.00,876.68,0.00,876.68
48612,"ORD0048612",8372,590,20240823,6,25.62,0.00,153.72,0.00,153.72
48613,"ORD0048613",3730,904,20250919,8,31.10,0.10,248.80,24.88,223.92
48614,"ORD0048614",1,780,20240324,1,80.27,0.10,80.27,8.03,72.24
48615,"ORD0048615",6390,452,20231014,6,99.89,0.15,599.34,89.90,509.44
48616,"ORD0048616",6807,383,20250820,3,62.08,0.00,186.24,0.00,186.24
48617,"ORD0048617",5904,777,20250509,5,13.14,0.20,65.70,13.14,52.56
48618,"ORD0048618",3421,194,20231118,2,153.18,0.10,306.36,30.64,275.72
48619,"ORD0048619",992,871,20240529,2,76.58,0.20,153.16,30.63,122.53
48620,"ORD0048620",5689,920,20240302,3,283.11,0.05,849.33,42.47,806.86
48621,"ORD0048621",8364,735,20231214,6,205.59,0.00,1233.54,0.00,1233.54
48622,"ORD0048622",8179,18,20250618,2,107.47,0.00,214.94,0.00,214.94
48623,"ORD0048623",3659,807,20251002,3,95.70,0.00,287.10,0.00,287.10
48624,"ORD0048624",37,236,20250328,4,927.53,0.05,3710.12,185.51,3524.61
48625,"ORD0048625",7793,834,20230711,4,53.58,0.05,214.32,10.72,203.60
48626,"ORD0048626",1758,133,20230713,4,170.02,0.05,680.08,34.00,646.08
48627,"ORD0048627",8267,26,20250201,1,553.89,0.10,553.89,55.39,498.50
48628,"ORD0048628",8640,627,20250615,2,914.01,0.05,1828.02,91.40,1736.62
48629,"ORD0048629",220,256,20250907,5,121.75,0.10,608.75,60.88,547.87
48630,"ORD0048630",1835,874,20240524,3,112.28,0.05,336.84,16.84,320.00
48631,"ORD0048631",3306,592,20241027,3,39.62,0.00,118.86,0.00,118.86
48632,"ORD0048632",6303,686,20241204,3,649.68,0.00,1949.04,0.00,1949.04
48633,"ORD0048633",1070,295,20240920,2,7.24,0.10,14.48,1.45,13.03
48634,"ORD0048634",5006,934,20240406,3,405.72,0.05,1217.16,60.86,1156.30
48635,"ORD0048635",9922,535,20251119,8,575.07,0.05,4600.56,230.03,4370.53
48636,"ORD0048636",6118,843,20240504,1,52.80,0.10,52.80,5.28,47.52
48637,"ORD0048637",3931,330,20241203,4,37.11,0.05,148.44,7.42,141.02
48638,"ORD0048638",3690,939,20241215,6,1275.18,0.00,7651.08,0.00,7651.08
48639,"ORD0048639",3937,956,20240402,1,352.43,0.00,352.43,0.00,352.43
48640,"ORD0048640",8423,728,20240523,5,39.97,0.00,199.85,0.00,199.85
48641,"ORD0048641",482,856,20240621,4,161.08,0.15,644.32,96.65,547.67
48642,"ORD0048642",8473,13,20250305,1,14.94,0.00,14.94,0.00,14.94
48643,"ORD0048643",2803,156,20251013,2,35.74,0.00,71.48,0.00,71.48
48644,"ORD0048644",1981,655,20240202,1,154.41,0.00,154.41,0.00,154.41
48645,"ORD0048645",8052,946,20250108,4,195.48,0.00,781.92,0.00,781.92
48646,"ORD0048646",7453,520,20241125,1,113.81,0.00,113.81,0.00,113.81
48647,"ORD0048647",5784,791,20240730,6,49.64,0.00,297.84,0.00,297.84
48648,"ORD0048648",9562,836,20250610,3,15.30,0.00,45.90,0.00,45.90
48649,"ORD0048649",4100,794,20231010,4,104.95,0.05,419.80,20.99,398.81
48650,"ORD0048650",6783,319,20241101,5,278.68,0.10,1393.40,139.34,1254.06
48651,"ORD0048651",2426,731,20240509,1,131.69,0.10,131.69,13.17,118.52
48652,"ORD0048652",3808,824,20250608,5,256.03,0.00,1280.15,0.00,1280.15
48653,"ORD0048653",7164,582,20240807,2,547.66,0.10,1095.32,109.53,985.79
48654,"ORD0048654",2625,130,20241221,5,1095.25,0.00,5476.25,0.00,5476.25
48655,"ORD0048655",3728,474,20231227,4,31.81,0.05,127.24,6.36,120.88
48656,"ORD0048656",9689,174,20230519,1,56.20,0.05,56.20,2.81,53.39
48657,"ORD0048657",1585,492,20250608,2,123.40,0.05,246.80,12.34,234.46
48658,"ORD0048658",7455,796,20240416,3,63.66,0.15,190.98,28.65,162.33
48659,"ORD0048659",8005,887,20241209,2,832.54,0.00,1665.08,0.00,1665.08
48660,"ORD0048660",8479,203,20250421,3,643.06,0.00,1929.18,0.00,1929.18
48661,"ORD0048661",493,745,20241114,1,4.76,0.00,4.76,0.00,4.76
48662,"ORD0048662",8758,108,20230612,1,337.73,0.15,337.73,50.66,287.07
48663,"ORD0048663",2331,764,20230703,1,28.36,0.00,28.36,0.00,28.36
48664,"ORD0048664",9051,502,20250410,4,416.49,0.10,1665.96,166.60,1499.36
48665,"ORD0048665",6856,774,20241119,6,969.54,0.00,5817.24,0.00,5817.24
48666,"ORD0048666",7306,626,20240202,4,53.22,0.05,212.88,10.64,202.24
48667,"ORD0048667",9352,783,20250821,3,49.00,0.00,147.00,0.00,147.00
48668,"ORD0048668",5061,832,20250831,1,73.08,0.00,73.08,0.00,73.08
48669,"ORD0048669",496,11,20240807,2,611.85,0.00,1223.70,0.00,1223.70
48670,"ORD0048670",9276,941,20230806,5,54.53,0.10,272.65,27.27,245.38
48671,"ORD0048671",9495,296,20250304,4,74.05,0.20,296.20,59.24,236.96
48672,"ORD0048672",2162,298,20250916,3,663.80,0.00,1991.40,0.00,1991.40
48673,"ORD0048673",3078,578,20250716,8,1028.34,0.00,8226.72,0.00,8226.72
48674,"ORD0048674",4190,739,20240115,2,44.18,0.10,88.36,8.84,79.52
48675,"ORD0048675",3954,713,20240801,8,116.77,0.00,934.16,0.00,934.16
48676,"ORD0048676",24,945,20251016,3,103.49,0.00,310.47,0.00,310.47
48677,"ORD0048677",3957,221,20230821,6,34.33,0.05,205.98,10.30,195.68
48678,"ORD0048678",3188,136,20241221,4,847.09,0.05,3388.36,169.42,3218.94
48679,"ORD0048679",6303,940,20250523,3,1108.58,0.05,3325.74,166.29,3159.45
48680,"ORD0048680",950,596,20241117,3,215.05,0.10,645.15,64.52,580.63
48681,"ORD0048681",4049,171,20240507,3,52.15,0.05,156.45,7.82,148.63
48682,"ORD0048682",8886,64,20240423,1,165.49,0.05,165.49,8.27,157.22
48683,"ORD0048683",6102,415,20250323,10,334.51,0.00,3345.10,0.00,3345.10
48684,"ORD0048684",3930,792,20250417,1,45.18,0.20,45.18,9.04,36.14
48685,"ORD0048685",6212,183,20240312,1,251.65,0.10,251.65,25.17,226.48
48686,"ORD0048686",8026,80,20240109,3,42.76,0.05,128.28,6.41,121.87
48687,"ORD0048687",3177,803,20230418,1,657.79,0.00,657.79,0.00,657.79
48688,"ORD0048688",6408,706,20250217,1,34.37,0.05,34.37,1.72,32.65
48689,"ORD0048689",5006,412,20231229,3,23.70,0.00,71.10,0.00,71.10
48690,"ORD0048690",3451,804,20230812,2,226.25,0.15,452.50,67.88,384.62
48691,"ORD0048691",3574,252,20241125,1,35.82,0.00,35.82,0.00,35.82
48692,"ORD0048692",2392,220,20231231,1,234.43,0.00,234.43,0.00,234.43
48693,"ORD0048693",2955,786,20250318,10,332.82,0.00,3328.20,0.00,3328.20
48694,"ORD0048694",7307,764,20250713,1,28.36,0.00,28.36,0.00,28.36
48695,"ORD0048695",9502,269,20240916,3,62.11,0.05,186.33,9.32,177.01
48696,"ORD0048696",7994,48,20240811,4,25.90,0.00,103.60,0.00,103.60
48697,"ORD0048697",5844,872,20250927,1,37.38,0.00,37.38,0.00,37.38
48698,"ORD0048698",2931,361,20241118,5,8.93,0.00,44.65,0.00,44.65
48699,"ORD0048699",8876,936,20240421,2,358.95,0.00,717.90,0.00,717.90
48700,"ORD0048700",8877,690,20250902,2,112.72,0.00,225.44,0.00,225.44
48701,"ORD0048701",2908,334,20240606,2,703.16,0.10,1406.32,140.63,1265.69
48702,"ORD0048702",2991,183,20241125,1,251.65,0.00,251.65,0.00,251.65
48703,"ORD0048703",1679,981,20240709,1,20.17,0.05,20.17,1.01,19.16
48704,"ORD0048704",3954,336,20251018,2,256.60,0.00,513.20,0.00,513.20
48705,"ORD0048705",3764,574,20250722,5,977.60,0.10,4888.00,488.80,4399.20
48706,"ORD0048706",7276,195,20241115,2,113.08,0.15,226.16,33.92,192.24
48707,"ORD0048707",4843,106,20250601,2,139.98,0.10,279.96,28.00,251.96
48708,"ORD0048708",4974,839,20231209,1,47.68,0.00,47.68,0.00,47.68
48709,"ORD0048709",9614,318,20240126,8,72.92,0.10,583.36,58.34,525.02
48710,"ORD0048710",5913,246,20250129,2,146.74,0.15,293.48,44.02,249.46
48711,"ORD0048711",3082,571,20251009,1,260.73,0.00,260.73,0.00,260.73
48712,"ORD0048712",750,226,20250115,6,10.27,0.15,61.62,9.24,52.38
48713,"ORD0048713",9896,108,20251202,3,337.73,0.00,1013.19,0.00,1013.19
48714,"ORD0048714",2139,266,20250508,4,19.52,0.00,78.08,0.00,78.08
48715,"ORD0048715",8861,342,20230124,5,387.00,0.10,1935.00,193.50,1741.50
48716,"ORD0048716",928,655,20250403,1,154.41,0.05,154.41,7.72,146.69
48717,"ORD0048717",1098,772,20240303,5,146.64,0.00,733.20,0.00,733.20
48718,"ORD0048718",6186,766,20231225,2,154.35,0.10,308.70,30.87,277.83
48719,"ORD0048719",7458,290,20251001,2,18.12,0.10,36.24,3.62,32.62
48720,"ORD0048720",2326,444,20250925,5,577.60,0.15,2888.00,433.20,2454.80
48721,"ORD0048721",3213,931,20240702,2,136.11,0.00,272.22,0.00,272.22
48722,"ORD0048722",6729,685,20240609,1,13.76,0.00,13.76,0.00,13.76
48723,"ORD0048723",1422,310,20230428,10,371.04,0.00,3710.40,0.00,3710.40
48724,"ORD0048724",1098,671,20250526,3,12.10,0.05,36.30,1.82,34.48
48725,"ORD0048725",5986,476,20240928,2,481.21,0.05,962.42,48.12,914.30
48726,"ORD0048726",2365,104,20230908,5,658.46,0.00,3292.30,0.00,3292.30
48727,"ORD0048727",8640,803,20230413,1,657.79,0.00,657.79,0.00,657.79
48728,"ORD0048728",9348,908,20240406,5,258.61,0.00,1293.05,0.00,1293.05
48729,"ORD0048729",7793,353,20251010,6,138.87,0.05,833.22,41.66,791.56
48730,"ORD0048730",1286,74,20251204,2,10.65,0.00,21.30,0.00,21.30
48731,"ORD0048731",7383,525,20250922,6,452.74,0.05,2716.44,135.82,2580.62
48732,"ORD0048732",5710,585,20241002,4,190.27,0.00,761.08,0.00,761.08
48733,"ORD0048733",3014,763,20240923,2,1136.44,0.05,2272.88,113.64,2159.24
48734,"ORD0048734",9447,689,20240505,8,1194.29,0.00,9554.32,0.00,9554.32
48735,"ORD0048735",3056,119,20250423,4,69.08,0.00,276.32,0.00,276.32
48736,"ORD0048736",3130,22,20230812,1,825.19,0.00,825.19,0.00,825.19
48737,"ORD0048737",8962,90,20240514,5,547.35,0.05,2736.75,136.84,2599.91
48738,"ORD0048738",4705,909,20240102,1,106.69,0.05,106.69,5.33,101.36
48739,"ORD0048739",2228,19,20240630,2,330.87,0.10,661.74,66.17,595.57
48740,"ORD0048740",9231,599,20230903,1,117.66,0.00,117.66,0.00,117.66
48741,"ORD0048741",427,382,20250120,2,3.34,0.10,6.68,0.67,6.01
48742,"ORD0048742",9759,555,20241012,4,36.36,0.00,145.44,0.00,145.44
48743,"ORD0048743",4922,369,20231220,1,250.96,0.00,250.96,0.00,250.96
48744,"ORD0048744",9398,942,20240109,3,113.68,0.10,341.04,34.10,306.94
48745,"ORD0048745",9504,790,20231209,1,437.81,0.10,437.81,43.78,394.03
48746,"ORD0048746",4362,822,20250623,1,98.45,0.00,98.45,0.00,98.45
48747,"ORD0048747",9910,208,20240715,6,329.05,0.10,1974.30,197.43,1776.87
48748,"ORD0048748",3025,860,20251129,1,19.15,0.00,19.15,0.00,19.15
48749,"ORD0048749",2262,990,20240406,6,174.15,0.05,1044.90,52.25,992.65
48750,"ORD0048750",7459,147,20231007,2,76.41,0.05,152.82,7.64,145.18
48751,"ORD0048751",3983,752,20250712,1,43.98,0.00,43.98,0.00,43.98
48752,"ORD0048752",2426,619,20240827,1,1214.15,0.10,1214.15,121.42,1092.73
48753,"ORD0048753",7306,2,20240629,1,3.92,0.00,3.92,0.00,3.92
48754,"ORD0048754",3376,188,20250328,3,1397.76,0.00,4193.28,0.00,4193.28
48755,"ORD0048755",8640,938,20250214,1,517.21,0.00,517.21,0.00,517.21
48756,"ORD0048756",3298,44,20240420,1,1082.70,0.00,1082.70,0.00,1082.70
48757,"ORD0048757",42,814,20240213,2,82.45,0.00,164.90,0.00,164.90
48758,"ORD0048758",3380,125,20240519,4,52.23,0.05,208.92,10.45,198.47
48759,"ORD0048759",496,199,20250630,2,25.20,0.20,50.40,10.08,40.32
48760,"ORD0048760",6824,602,20250325,1,108.79,0.10,108.79,10.88,97.91
48761,"ORD0048761",6316,370,20241216,3,995.47,0.00,2986.41,0.00,2986.41
48762,"ORD0048762",5385,672,20250422,3,65.59,0.10,196.77,19.68,177.09
48763,"ORD0048763",8588,424,20250320,1,35.12,0.00,35.12,0.00,35.12
48764,"ORD0048764",1617,176,20250717,1,586.10,0.00,586.10,0.00,586.10
48765,"ORD0048765",7632,332,20240718,2,125.57,0.00,251.14,0.00,251.14
48766,"ORD0048766",2879,455,20240129,4,288.70,0.05,1154.80,57.74,1097.06
48767,"ORD0048767",5410,505,20250124,1,11.89,0.00,11.89,0.00,11.89
48768,"ORD0048768",7971,762,20251119,1,320.97,0.05,320.97,16.05,304.92
48769,"ORD0048769",8420,71,20240321,3,1176.51,0.00,3529.53,0.00,3529.53
48770,"ORD0048770",1758,520,20240328,2,113.81,0.10,227.62,22.76,204.86
48771,"ORD0048771",6337,463,20240508,3,40.33,0.20,120.99,24.20,96.79
48772,"ORD0048772",2326,41,20241028,5,231.77,0.10,1158.85,115.89,1042.96
48773,"ORD0048773",3814,81,20230704,1,29.15,0.00,29.15,0.00,29.15
48774,"ORD0048774",1964,778,20250116,1,1731.55,0.15,1731.55,259.73,1471.82
48775,"ORD0048775",6888,596,20250520,2,215.05,0.00,430.10,0.00,430.10
48776,"ORD0048776",3025,722,20240825,1,2.10,0.05,2.10,0.11,1.99
48777,"ORD0048777",8977,756,20250127,2,236.64,0.00,473.28,0.00,473.28
48778,"ORD0048778",6346,820,20240818,1,66.28,0.00,66.28,0.00,66.28
48779,"ORD0048779",5109,939,20251209,6,1275.18,0.05,7651.08,382.55,7268.53
48780,"ORD0048780",527,113,20250217,2,182.54,0.10,365.08,36.51,328.57
48781,"ORD0048781",314,910,20240225,2,55.60,0.20,111.20,22.24,88.96
48782,"ORD0048782",9904,464,20231213,2,209.17,0.00,418.34,0.00,418.34
48783,"ORD0048783",244,244,20250610,4,468.74,0.05,1874.96,93.75,1781.21
48784,"ORD0048784",5993,323,20231118,2,67.06,0.00,134.12,0.00,134.12
48785,"ORD0048785",9285,569,20240831,1,1049.59,0.00,1049.59,0.00,1049.59
48786,"ORD0048786",2552,449,20250409,2,98.44,0.10,196.88,19.69,177.19
48787,"ORD0048787",9747,455,20231014,3,288.70,0.05,866.10,43.31,822.79
48788,"ORD0048788",4827,633,20240325,3,27.85,0.05,83.55,4.18,79.37
48789,"ORD0048789",9424,295,20250616,1,7.24,0.00,7.24,0.00,7.24
48790,"ORD0048790",2108,880,20241020,5,81.50,0.00,407.50,0.00,407.50
48791,"ORD0048791",1811,804,20250526,1,226.25,0.00,226.25,0.00,226.25
48792,"ORD0048792",7884,884,20240929,5,16.38,0.05,81.90,4.10,77.80
48793,"ORD0048793",1586,199,20240327,1,25.20,0.00,25.20,0.00,25.20
48794,"ORD0048794",6986,700,20240213,1,274.44,0.00,274.44,0.00,274.44
48795,"ORD0048795",43,21,20250823,1,118.01,0.00,118.01,0.00,118.01
48796,"ORD0048796",189,165,20250712,5,54.01,0.00,270.05,0.00,270.05
48797,"ORD0048797",3830,826,20250102,2,8.75,0.05,17.50,0.88,16.62
48798,"ORD0048798",918,803,20240409,3,657.79,0.05,1973.37,98.67,1874.70
48799,"ORD0048799",5089,898,20250724,4,297.47,0.15,1189.88,178.48,1011.40
48800,"ORD0048800",8640,205,20250316,10,240.52,0.00,2405.20,0.00,2405.20
48801,"ORD0048801",4669,777,20231119,1,13.14,0.00,13.14,0.00,13.14
48802,"ORD0048802",7718,362,20240201,5,29.81,0.00,149.05,0.00,149.05
