"inventory_key","product_key","warehouse_key","inventory_date_key","stock_level","reorder_level","inventory_value","stock_risk_flag"
9672,98,9,20251231,203,100,126700.42,False
9673,742,1,20230101,153,75,7203.24,False
9674,742,1,20230606,165,75,7768.20,False
9675,742,1,20231109,173,75,8144.84,False
9676,742,1,20240414,227,75,10687.16,False
9677,742,1,20240917,240,75,11299.20,False
9678,742,1,20250221,207,75,9745.56,False
9679,742,1,20250727,211,75,9933.88,False
9680,742,1,20251231,255,75,12005.40,False
9681,29,12,20230101,60,20,23091.60,False
9682,29,12,20230606,69,20,26555.34,False
9683,29,12,20231109,71,20,27325.06,False
9684,29,12,20240414,66,20,25400.76,False
9685,29,12,20240917,46,20,17703.56,False
9686,29,12,20250221,35,20,13470.10,False
9687,29,12,20250727,17,20,6542.62,True
9688,29,12,20251231,14,20,5388.04,True
9689,851,4,20230101,46,25,1063.06,False
9690,851,4,20230606,35,25,808.85,False
9691,851,4,20231109,47,25,1086.17,False
9692,851,4,20240414,39,25,901.29,False
9693,851,4,20240917,47,25,1086.17,False
9694,851,4,20250221,68,25,1571.48,False
9695,851,4,20250727,77,25,1779.47,False
9696,851,4,20251231,75,25,1733.25,False
9697,69,1,20230101,76,25,2998.20,False
9698,69,1,20230606,80,25,3156.00,False
9699,69,1,20231109,72,25,2840.40,False
9700,69,1,20240414,76,25,2998.20,False
9701,69,1,20240917,78,25,3077.10,False
9702,69,1,20250221,89,25,3511.05,False
9703,69,1,20250727,71,25,2800.95,False
9704,69,1,20251231,82,25,3234.90,False
9705,521,3,20230101,73,50,2541.13,False
9706,521,3,20230606,66,50,2297.46,False
9707,521,3,20231109,53,50,1844.93,False
9708,521,3,20240414,59,50,2053.79,False
9709,521,3,20240917,36,50,1253.16,True
9710,521,3,20250221,62,50,2158.22,False
9711,521,3,20250727,66,50,2297.46,False
9712,521,3,20251231,61,50,2123.41,False
9713,821,12,20230101,62,10,5242.10,False
9714,821,12,20230606,55,10,4650.25,False
9715,821,12,20231109,59,10,4988.45,False
9716,821,12,20240414,62,10,5242.10,False
9717,821,12,20240917,63,10,5326.65,False
9718,821,12,20250221,69,10,5833.95,False
9719,821,12,20250727,75,10,6341.25,False
9720,821,12,20251231,69,10,5833.95,False
9721,501,5,20230101,72,25,2969.28,False
9722,501,5,20230606,66,25,2721.84,False
9723,501,5,20231109,68,25,2804.32,False
9724,501,5,20240414,56,25,2309.44,False
9725,501,5,20240917,53,25,2185.72,False
9726,501,5,20250221,61,25,2515.64,False
9727,501,5,20250727,54,25,2226.96,False
9728,501,5,20251231,62,25,2556.88,False
9729,837,2,20230101,83,20,1566.21,False
9730,837,2,20230606,88,20,1660.56,False
9731,837,2,20231109,69,20,1302.03,False
9732,837,2,20240414,66,20,1245.42,False
9733,837,2,20240917,62,20,1169.94,False
9734,837,2,20250221,51,20,962.37,False
9735,837,2,20250727,56,20,1056.72,False
9736,837,2,20251231,44,20,830.28,False
9737,755,7,20230101,116,75,11087.28,False
9738,755,7,20230606,148,75,14145.84,False
9739,755,7,20231109,63,75,6021.54,True
9740,755,7,20240414,57,75,5448.06,True
9741,755,7,20240917,53,75,5065.74,True
9742,755,7,20250221,69,75,6595.02,True
9743,755,7,20250727,43,75,4109.94,True
9744,755,7,20251231,39,75,3727.62,True
9745,12,9,20230101,497,100,5084.31,False
9746,12,9,20230606,454,100,4644.42,False
9747,12,9,20231109,506,100,5176.38,False
9748,12,9,20240414,485,100,4961.55,False
9749,12,9,20240917,528,100,5401.44,False
9750,12,9,20250221,571,100,5841.33,False
9751,12,9,20250727,554,100,5667.42,False
9752,12,9,20251231,554,100,5667.42,False
9753,762,3,20230101,35,20,6203.05,False
9754,762,3,20230606,39,20,6911.97,False
9755,762,3,20231109,48,20,8507.04,False
9756,762,3,20240414,51,20,9038.73,False
9757,762,3,20240917,54,20,9570.42,False
9758,762,3,20250221,76,20,13469.48,False
9759,762,3,20250727,90,20,15950.70,False
9760,762,3,20251231,91,20,16127.93,False
9761,941,11,20230101,19,25,536.75,True
9762,941,11,20230606,31,25,875.75,False
9763,941,11,20231109,15,25,423.75,True
9764,941,11,20240414,23,25,649.75,True
9765,941,11,20240917,43,25,1214.75,False
9766,941,11,20250221,21,25,593.25,True
9767,941,11,20250727,39,25,1101.75,False
9768,941,11,20251231,46,25,1299.50,False
9769,844,5,20230101,87,20,74997.48,False
9770,844,5,20230606,76,20,65515.04,False
9771,844,5,20231109,80,20,68963.20,False
9772,844,5,20240414,91,20,78445.64,False
9773,844,5,20240917,94,20,81031.76,False
9774,844,5,20250221,95,20,81893.80,False
9775,844,5,20250727,86,20,74135.44,False
9776,844,5,20251231,104,20,89652.16,False
9777,529,8,20230101,5,10,324.95,True
9778,529,8,20230606,10,10,649.90,False
9779,529,8,20231109,2,10,129.98,True
9780,529,8,20240414,0,10,0.00,True
9781,529,8,20240917,2,10,129.98,True
9782,529,8,20250221,6,10,389.94,True
9783,529,8,20250727,0,10,0.00,True
9784,529,8,20251231,0,10,0.00,True
9785,98,1,20230101,258,100,161028.12,False
9786,98,1,20230606,316,100,197228.24,False
9787,98,1,20231109,284,100,177255.76,False
9788,98,1,20240414,278,100,173510.92,False
9789,98,1,20240917,289,100,180376.46,False
9790,98,1,20250221,274,100,171014.36,False
9791,98,1,20250727,264,100,164772.96,False
9792,98,1,20251231,194,100,121083.16,False
9793,42,11,20230101,98,75,30088.94,False
9794,42,11,20230606,118,75,36229.54,False
9795,42,11,20231109,136,75,41756.08,False
9796,42,11,20240414,163,75,50045.89,False
9797,42,11,20240917,147,75,45133.41,False
9798,42,11,20250221,82,75,25176.46,False
9799,42,11,20250727,125,75,38378.75,False
9800,42,11,20251231,190,75,58335.70,False
9801,668,7,20230101,167,50,2394.78,False
9802,668,7,20230606,148,50,2122.32,False
9803,668,7,20231109,117,50,1677.78,False
9804,668,7,20240414,139,50,1993.26,False
9805,668,7,20240917,101,50,1448.34,False
9806,668,7,20250221,96,50,1376.64,False
9807,668,7,20250727,128,50,1835.52,False
9808,668,7,20251231,168,50,2409.12,False
9809,694,2,20230101,28,10,380.52,False
9810,694,2,20230606,30,10,407.70,False
9811,694,2,20231109,30,10,407.70,False
9812,694,2,20240414,27,10,366.93,False
9813,694,2,20240917,26,10,353.34,False
9814,694,2,20250221,30,10,407.70,False
9815,694,2,20250727,31,10,421.29,False
9816,694,2,20251231,28,10,380.52,False
9817,789,9,20230101,95,20,129.20,False
9818,789,9,20230606,83,20,112.88,False
9819,789,9,20231109,99,20,134.64,False
9820,789,9,20240414,108,20,146.88,False
9821,789,9,20240917,101,20,137.36,False
9822,789,9,20250221,115,20,156.40,False
9823,789,9,20250727,119,20,161.84,False
9824,789,9,20251231,126,20,171.36,False
9825,560,1,20230101,142,25,27533.80,False
9826,560,1,20230606,146,25,28309.40,False
9827,560,1,20231109,131,25,25400.90,False
9828,560,1,20240414,132,25,25594.80,False
9829,560,1,20240917,144,25,27921.60,False
9830,560,1,20250221,141,25,27339.90,False
9831,560,1,20250727,139,25,26952.10,False
9832,560,1,20251231,148,25,28697.20,False
9833,174,8,20230101,131,75,4836.52,False
9834,174,8,20230606,128,75,4725.76,False
9835,174,8,20231109,161,75,5944.12,False
9836,174,8,20240414,127,75,4688.84,False
9837,174,8,20240917,157,75,5796.44,False
9838,174,8,20250221,155,75,5722.60,False
9839,174,8,20250727,147,75,5427.24,False
9840,174,8,20251231,129,75,4762.68,False
9841,26,10,20230101,15,10,4795.65,False
9842,26,10,20230606,16,10,5115.36,False
9843,26,10,20231109,13,10,4156.23,False
9844,26,10,20240414,17,10,5435.07,False
9845,26,10,20240917,26,10,8312.46,False
9846,26,10,20250221,25,10,7992.75,False
9847,26,10,20250727,30,10,9591.30,False
9848,26,10,20251231,25,10,7992.75,False
9849,675,7,20230101,64,20,4003.84,False
9850,675,7,20230606,76,20,4754.56,False
9851,675,7,20231109,74,20,4629.44,False
9852,675,7,20240414,73,20,4566.88,False
9853,675,7,20240917,64,20,4003.84,False
9854,675,7,20250221,71,20,4441.76,False
9855,675,7,20250727,74,20,4629.44,False
9856,675,7,20251231,64,20,4003.84,False
9857,964,5,20230101,155,75,12480.60,False
9858,964,5,20230606,175,75,14091.00,False
9859,964,5,20231109,136,75,10950.72,False
9860,964,5,20240414,131,75,10548.12,False
9861,964,5,20240917,137,75,11031.24,False
9862,964,5,20250221,182,75,14654.64,False
9863,964,5,20250727,241,75,19405.32,False
9864,964,5,20251231,291,75,23431.32,False
9865,360,7,20230101,49,10,14906.29,False
9866,360,7,20230606,56,10,17035.76,False
9867,360,7,20231109,54,10,16427.34,False
9868,360,7,20240414,56,10,17035.76,False
9869,360,7,20240917,54,10,16427.34,False
9870,360,7,20250221,52,10,15818.92,False
9871,360,7,20250727,57,10,17339.97,False
9872,360,7,20251231,52,10,15818.92,False
9873,344,10,20230101,96,20,3530.88,False
9874,344,10,20230606,107,20,3935.46,False
9875,344,10,20231109,120,20,4413.60,False
9876,344,10,20240414,131,20,4818.18,False
9877,344,10,20240917,128,20,4707.84,False
9878,344,10,20250221,126,20,4634.28,False
9879,344,10,20250727,131,20,4818.18,False
9880,344,10,20251231,118,20,4340.04,False
9881,425,9,20230101,149,75,13047.93,False
9882,425,9,20230606,145,75,12697.65,False
9883,425,9,20231109,134,75,11734.38,False
9884,425,9,20240414,199,75,17426.43,False
9885,425,9,20240917,222,75,19440.54,False
9886,425,9,20250221,210,75,18389.70,False
9887,425,9,20250727,155,75,13573.35,False
9888,425,9,20251231,223,75,19528.11,False
9889,750,6,20230101,10,10,571.90,False
9890,750,6,20230606,19,10,1086.61,False
9891,750,6,20231109,20,10,1143.80,False
9892,750,6,20240414,19,10,1086.61,False
9893,750,6,20240917,19,10,1086.61,False
9894,750,6,20250221,20,10,1143.80,False
9895,750,6,20250727,17,10,972.23,False
9896,750,6,20251231,11,10,629.09,False
9897,390,11,20230101,70,25,8328.60,False
9898,390,11,20230606,46,25,5473.08,False
9899,390,11,20231109,42,25,4997.16,False
9900,390,11,20240414,22,25,2617.56,True
9901,390,11,20240917,4,25,475.92,True
9902,390,11,20250221,0,25,0.00,True
9903,390,11,20250727,3,25,356.94,True
9904,390,11,20251231,9,25,1070.82,True
9905,54,3,20230101,540,100,152042.40,False
9906,54,3,20230606,562,100,158236.72,False
9907,54,3,20231109,480,100,135148.80,False
9908,54,3,20240414,481,100,135430.36,False
9909,54,3,20240917,471,100,132614.76,False
9910,54,3,20250221,534,100,150353.04,False
9911,54,3,20250727,504,100,141906.24,False
9912,54,3,20251231,410,100,115439.60,False
9913,457,9,20230101,216,100,9707.04,False
9914,457,9,20230606,292,100,13122.48,False
9915,457,9,20231109,342,100,15369.48,False
9916,457,9,20240414,270,100,12133.80,False
9917,457,9,20240917,312,100,14021.28,False
9918,457,9,20250221,346,100,15549.24,False
9919,457,9,20250727,310,100,13931.40,False
9920,457,9,20251231,345,100,15504.30,False
9921,386,12,20230101,75,50,17789.25,False
9922,386,12,20230606,79,50,18738.01,False
9923,386,12,20231109,48,50,11385.12,True
9924,386,12,20240414,45,50,10673.55,True
9925,386,12,20240917,33,50,7827.27,True
9926,386,12,20250221,35,50,8301.65,True
9927,386,12,20250727,69,50,16366.11,False
9928,386,12,20251231,57,50,13519.83,False
9929,135,2,20230101,203,50,30588.04,False
9930,135,2,20230606,248,50,37368.64,False
9931,135,2,20231109,259,50,39026.12,False
9932,135,2,20240414,253,50,38122.04,False
9933,135,2,20240917,265,50,39930.20,False
9934,135,2,20250221,247,50,37217.96,False
9935,135,2,20250727,211,50,31793.48,False
9936,135,2,20251231,194,50,29231.92,False
9937,743,12,20230101,177,50,10878.42,False
9938,743,12,20230606,201,50,12353.46,False
9939,743,12,20231109,214,50,13152.44,False
9940,743,12,20240414,235,50,14443.10,False
9941,743,12,20240917,237,50,14566.02,False
9942,743,12,20250221,224,50,13767.04,False
9943,743,12,20250727,282,50,17331.72,False
9944,743,12,20251231,289,50,17761.94,False
9945,912,8,20230101,15,10,3424.50,False
9946,912,8,20230606,25,10,5707.50,False
9947,912,8,20231109,20,10,4566.00,False
9948,912,8,20240414,11,10,2511.30,False
9949,912,8,20240917,14,10,3196.20,False
9950,912,8,20250221,15,10,3424.50,False
9951,912,8,20250727,10,10,2283.00,False
9952,912,8,20251231,16,10,3652.80,False
9953,188,5,20230101,44,10,36880.80,False
9954,188,5,20230606,43,10,36042.60,False
9955,188,5,20231109,46,10,38557.20,False
9956,188,5,20240414,44,10,36880.80,False
9957,188,5,20240917,42,10,35204.40,False
9958,188,5,20250221,40,10,33528.00,False
9959,188,5,20250727,40,10,33528.00,False
9960,188,5,20251231,37,10,31013.40,False
9961,169,6,20230101,91,20,5512.78,False
9962,169,6,20230606,97,20,5876.26,False
9963,169,6,20231109,101,20,6118.58,False
9964,169,6,20240414,90,20,5452.20,False
9965,169,6,20240917,80,20,4846.40,False
9966,169,6,20250221,90,20,5452.20,False
9967,169,6,20250727,85,20,5149.30,False
9968,169,6,20251231,83,20,5028.14,False
9969,238,4,20230101,67,25,12321.30,False
9970,238,4,20230606,54,25,9930.60,False
9971,238,4,20231109,42,25,7723.80,False
9972,238,4,20240414,49,25,9011.10,False
9973,238,4,20240917,48,25,8827.20,False
9974,238,4,20250221,41,25,7539.90,False
9975,238,4,20250727,22,25,4045.80,True
9976,238,4,20251231,16,25,2942.40,True
9977,217,8,20230101,534,100,321398.58,False
9978,217,8,20230606,577,100,347278.99,False
9979,217,8,20231109,663,100,399039.81,False
9980,217,8,20240414,766,100,461032.42,False
9981,217,8,20240917,748,100,450198.76,False
9982,217,8,20250221,714,100,429735.18,False
9983,217,8,20250727,762,100,458624.94,False
9984,217,8,20251231,827,100,497746.49,False
9985,734,4,20230101,327,100,57071.31,False
9986,734,4,20230606,239,100,41712.67,False
9987,734,4,20231109,214,100,37349.42,False
9988,734,4,20240414,243,100,42410.79,False
9989,734,4,20240917,268,100,46774.04,False
9990,734,4,20250221,270,100,47123.10,False
9991,734,4,20250727,244,100,42585.32,False
9992,734,4,20251231,238,100,41538.14,False
9993,485,9,20230101,116,25,5555.24,False
9994,485,9,20230606,136,25,6513.04,False
9995,485,9,20231109,158,25,7566.62,False
9996,485,9,20240414,156,25,7470.84,False
9997,485,9,20240917,162,25,7758.18,False
9998,485,9,20250221,137,25,6560.93,False
9999,485,9,20250727,116,25,5555.24,False
10000,485,9,20251231,113,25,5411.57,False
10001,317,2,20230101,20,10,1186.40,False
10002,317,2,20230606,8,10,474.56,True
10003,317,2,20231109,6,10,355.92,True
10004,317,2,20240414,5,10,296.60,True
10005,317,2,20240917,0,10,0.00,True
10006,317,2,20250221,0,10,0.00,True
10007,317,2,20250727,0,10,0.00,True
10008,317,2,20251231,4,10,237.28,True
10009,886,3,20230101,109,25,224.54,False
10010,886,3,20230606,99,25,203.94,False
10011,886,3,20231109,93,25,191.58,False
10012,886,3,20240414,82,25,168.92,False
10013,886,3,20240917,88,25,181.28,False
10014,886,3,20250221,81,25,166.86,False
10015,886,3,20250727,70,25,144.20,False
10016,886,3,20251231,76,25,156.56,False
10017,931,9,20230101,33,20,3449.16,False
10018,931,9,20230606,21,20,2194.92,False
10019,931,9,20231109,2,20,209.04,True
10020,931,9,20240414,3,20,313.56,True
10021,931,9,20240917,2,20,209.04,True
10022,931,9,20250221,0,20,0.00,True
10023,931,9,20250727,0,20,0.00,True
10024,931,9,20251231,0,20,0.00,True
10025,780,8,20230101,27,10,1207.71,False
10026,780,8,20230606,23,10,1028.79,False
10027,780,8,20231109,16,10,715.68,False
10028,780,8,20240414,12,10,536.76,False
10029,780,8,20240917,11,10,492.03,False
10030,780,8,20250221,13,10,581.49,False
10031,780,8,20250727,17,10,760.41,False
10032,780,8,20251231,16,10,715.68,False
10033,70,8,20230101,460,100,162945.80,False
10034,70,8,20230606,409,100,144880.07,False
10035,70,8,20231109,538,100,190575.74,False
10036,70,8,20240414,485,100,171801.55,False
10037,70,8,20240917,477,100,168967.71,False
10038,70,8,20250221,504,100,178531.92,False
10039,70,8,20250727,518,100,183491.14,False
10040,70,8,20251231,580,100,205453.40,False
10041,777,11,20230101,261,75,2067.12,False
10042,777,11,20230606,207,75,1639.44,False
10043,777,11,20231109,244,75,1932.48,False
10044,777,11,20240414,239,75,1892.88,False
10045,777,11,20240917,229,75,1813.68,False
10046,777,11,20250221,277,75,2193.84,False
10047,777,11,20250727,279,75,2209.68,False
10048,777,11,20251231,279,75,2209.68,False
10049,513,11,20230101,133,75,103767.93,False
10050,513,11,20230606,166,75,129514.86,False
10051,513,11,20231109,142,75,110789.82,False
10052,513,11,20240414,175,75,136536.75,False
10053,513,11,20240917,145,75,113130.45,False
10054,513,11,20250221,86,75,67098.06,False
10055,513,11,20250727,170,75,132635.70,False
10056,513,11,20251231,221,75,172426.41,False
10057,74,7,20230101,35,25,232.75,False
10058,74,7,20230606,23,25,152.95,True
10059,74,7,20231109,0,25,0.00,True
10060,74,7,20240414,2,25,13.30,True
10061,74,7,20240917,1,25,6.65,True
10062,74,7,20250221,13,25,86.45,True
10063,74,7,20250727,0,25,0.00,True
10064,74,7,20251231,2,25,13.30,True
10065,945,9,20230101,224,75,15099.84,False
10066,945,9,20230606,189,75,12740.49,False
10067,945,9,20231109,119,75,8021.79,False
10068,945,9,20240414,138,75,9302.58,False
10069,945,9,20240917,195,75,13144.95,False
10070,945,9,20250221,209,75,14088.69,False
10071,945,9,20250727,232,75,15639.12,False
10072,945,9,20251231,226,75,15234.66,False
10073,311,11,20230101,449,75,55851.11,False
10074,311,11,20230606,452,75,56224.28,False
10075,311,11,20231109,445,75,55353.55,False
10076,311,11,20240414,459,75,57095.01,False
10077,311,11,20240917,430,75,53487.70,False
10078,311,11,20250221,437,75,54358.43,False
10079,311,11,20250727,400,75,49756.00,False
10080,311,11,20251231,431,75,53612.09,False
10081,211,10,20230101,106,20,15258.70,False
10082,211,10,20230606,106,20,15258.70,False
10083,211,10,20231109,101,20,14538.95,False
10084,211,10,20240414,103,20,14826.85,False
10085,211,10,20240917,119,20,17130.05,False
10086,211,10,20250221,101,20,14538.95,False
10087,211,10,20250727,86,20,12379.70,False
10088,211,10,20251231,78,20,11228.10,False
10089,67,11,20230101,216,100,7547.04,False
10090,67,11,20230606,208,100,7267.52,False
10091,67,11,20231109,212,100,7407.28,False
10092,67,11,20240414,271,100,9468.74,False
10093,67,11,20240917,320,100,11180.80,False
10094,67,11,20250221,369,100,12892.86,False
10095,67,11,20250727,341,100,11914.54,False
10096,67,11,20251231,275,100,9608.50,False
10097,291,10,20230101,113,20,3296.21,False
10098,291,10,20230606,109,20,3179.53,False
10099,291,10,20231109,108,20,3150.36,False
10100,291,10,20240414,118,20,3442.06,False
10101,291,10,20240917,115,20,3354.55,False
10102,291,10,20250221,126,20,3675.42,False
10103,291,10,20250727,128,20,3733.76,False
10104,291,10,20251231,149,20,4346.33,False
10105,256,9,20230101,7,50,679.91,True
10106,256,9,20230606,0,50,0.00,True
