"purchase_key","purchase_order_id","supplier_key","product_key","order_date_key","received_date_key","quantity","unit_cost","purchase_value","lead_time_days"
7548,"PO007548",64,96,20230217,20230224,1000,86.26,86260.00,7
7549,"PO007549",63,203,20240102,20240120,1000,319.63,319630.00,18
7550,"PO007550",73,585,20230603,20230623,100,118.23,11823.00,20
7551,"PO007551",45,392,20231013,20231022,100,184.44,18444.00,9
7552,"PO007552",76,313,20230522,20230610,750,171.69,128767.50,19
7553,"PO007553",18,859,20250426,20250519,150,562.45,84367.50,23
7554,"PO007554",89,226,20250304,20250322,100,6.93,693.00,18
7555,"PO007555",8,270,20231224,20231225,300,61.81,18543.00,1
7556,"PO007556",97,141,20251015,20251031,50,24.20,1210.00,16
7557,"PO007557",23,523,20230411,20230417,100,127.63,12763.00,6
7558,"PO007558",42,739,20250822,20250922,500,25.04,12520.00,31
7559,"PO007559",45,292,20250118,20250204,1000,130.19,130190.00,17
7560,"PO007560",118,308,20241226,20250206,50,349.14,17457.00,42
7561,"PO007561",70,28,20230719,20230817,200,143.09,28618.00,29
7562,"PO007562",7,915,20230204,20230224,750,32.05,24037.50,20
7563,"PO007563",96,992,20230606,20230619,750,181.53,136147.50,13
7564,"PO007564",54,658,20250916,20251020,750,56.10,42075.00,34
7565,"PO007565",20,821,20240417,20240422,100,87.85,8785.00,5
7566,"PO007566",113,52,20240821,20240831,500,272.57,136285.00,10
7567,"PO007567",107,866,20231107,20231202,50,77.48,3874.00,25
7568,"PO007568",91,671,20250716,20250811,100,8.32,832.00,26
7569,"PO007569",87,244,20240117,20240208,1000,268.15,268150.00,22
7570,"PO007570",21,169,20240417,20240513,100,57.93,5793.00,26
7571,"PO007571",27,643,20230815,20230821,200,66.79,13358.00,6
7572,"PO007572",70,63,20250429,20250524,50,81.95,4097.50,25
7573,"PO007573",32,401,20240616,20240621,200,70.49,14098.00,5
7574,"PO007574",74,228,20240620,20240628,500,41.68,20840.00,8
7575,"PO007575",101,595,20241110,20241204,500,62.16,31080.00,24
7576,"PO007576",84,916,20241007,20241031,50,32.48,1624.00,24
7577,"PO007577",63,676,20230418,20230509,100,539.91,53991.00,21
7578,"PO007578",107,675,20230319,20230414,150,60.05,9007.50,26
7579,"PO007579",87,619,20240216,20240303,750,703.24,527430.00,16
7580,"PO007580",13,30,20230401,20230413,100,201.01,20101.00,12
7581,"PO007581",42,497,20230418,20230521,500,2.92,1460.00,33
7582,"PO007582",88,701,20240406,20240426,500,69.84,34920.00,20
7583,"PO007583",46,372,20231211,20231228,500,143.32,71660.00,17
7584,"PO007584",44,792,20240121,20240216,750,33.12,24840.00,26
7585,"PO007585",78,923,20241015,20241109,750,111.85,83887.50,25
7586,"PO007586",97,124,20250108,20250126,100,149.01,14901.00,18
7587,"PO007587",31,541,20241113,20241126,50,22.15,1107.50,13
7588,"PO007588",62,902,20240131,20240227,500,20.70,10350.00,27
7589,"PO007589",51,641,20250113,20250121,300,70.48,21144.00,8
7590,"PO007590",51,414,20230813,20230814,100,35.55,3555.00,1
7591,"PO007591",56,571,20230417,20230419,200,156.01,31202.00,2
7592,"PO007592",57,386,20230629,20230719,200,241.09,48218.00,20
7593,"PO007593",24,592,20241001,20241014,50,30.85,1542.50,13
7594,"PO007594",56,418,20251002,20251010,100,28.01,2801.00,8
7595,"PO007595",21,639,20251008,20251027,500,110.60,55300.00,19
7596,"PO007596",7,915,20230419,20230511,100,32.74,3274.00,22
7597,"PO007597",76,313,20250329,20250414,100,177.01,17701.00,16
7598,"PO007598",87,619,20251226,20260110,100,718.42,71842.00,15
7599,"PO007599",62,612,20250914,20251015,500,107.31,53655.00,31
7600,"PO007600",113,537,20240316,20240401,300,144.49,43347.00,16
7601,"PO007601",77,333,20230107,20230112,1000,4.81,4810.00,5
7602,"PO007602",50,361,20250106,20250115,200,5.26,1052.00,9
7603,"PO007603",119,845,20251013,20251016,50,10.11,505.50,3
7604,"PO007604",100,661,20230624,20230712,100,111.21,11121.00,18
7605,"PO007605",26,237,20240114,20240207,50,42.80,2140.00,24
7606,"PO007606",68,467,20241113,20241116,300,97.91,29373.00,3
7607,"PO007607",86,394,20241116,20241127,100,9.60,960.00,11
7608,"PO007608",38,822,20251119,20251122,1000,56.91,56910.00,3
7609,"PO007609",113,17,20250411,20250427,300,58.78,17634.00,16
7610,"PO007610",78,589,20240926,20241014,1000,64.38,64380.00,18
7611,"PO007611",10,594,20230819,20230902,500,99.12,49560.00,14
7612,"PO007612",84,484,20241223,20250117,50,10.45,522.50,25
7613,"PO007613",104,35,20251008,20251101,300,241.58,72474.00,24
7614,"PO007614",95,69,20240327,20240410,300,38.62,11586.00,14
7615,"PO007615",29,890,20250702,20250709,150,84.08,12612.00,7
7616,"PO007616",59,645,20230629,20230711,300,29.24,8772.00,12
7617,"PO007617",18,697,20231202,20231228,50,254.49,12724.50,26
7618,"PO007618",38,171,20230913,20230922,100,31.48,3148.00,9
7619,"PO007619",75,77,20230117,20230204,200,583.43,116686.00,18
7620,"PO007620",77,333,20230725,20230801,150,4.63,694.50,7
7621,"PO007621",65,953,20230208,20230302,100,113.86,11386.00,22
7622,"PO007622",65,84,20241227,20250116,150,10.54,1581.00,20
7623,"PO007623",10,594,20241010,20241020,300,93.72,28116.00,10
7624,"PO007624",21,68,20240505,20240529,300,196.94,59082.00,24
7625,"PO007625",120,362,20230810,20230823,100,21.70,2170.00,13
7626,"PO007626",90,172,20240317,20240410,300,92.47,27741.00,24
7627,"PO007627",27,959,20240424,20240504,150,51.04,7656.00,10
7628,"PO007628",66,869,20250615,20250620,1000,9.16,9160.00,5
7629,"PO007629",10,594,20240305,20240313,300,97.87,29361.00,8
7630,"PO007630",80,461,20240614,20240618,750,233.77,175327.50,4
7631,"PO007631",112,522,20241130,20241226,150,42.22,6333.00,26
7632,"PO007632",50,841,20250213,20250228,100,30.93,3093.00,15
7633,"PO007633",43,898,20240623,20240702,200,195.93,39186.00,9
7634,"PO007634",114,978,20231211,20231230,750,156.62,117465.00,19
7635,"PO007635",59,567,20230123,20230209,200,165.32,33064.00,17
7636,"PO007636",51,130,20230917,20230923,150,733.29,109993.50,6
7637,"PO007637",36,527,20251208,20260102,300,99.76,29928.00,25
7638,"PO007638",114,252,20240703,20240723,150,17.65,2647.50,20
7639,"PO007639",40,457,20241123,20241214,500,43.74,21870.00,21
7640,"PO007640",21,453,20240706,20240805,100,174.28,17428.00,30
7641,"PO007641",60,224,20231030,20231127,1000,91.57,91570.00,28
7642,"PO007642",34,103,20250807,20250825,100,28.69,2869.00,18
7643,"PO007643",44,560,20250701,20250801,50,197.67,9883.50,31
7644,"PO007644",104,542,20241123,20241215,200,28.81,5762.00,22
7645,"PO007645",103,618,20230526,20230531,1000,38.06,38060.00,5
7646,"PO007646",61,322,20250218,20250314,50,31.90,1595.00,24
7647,"PO007647",87,241,20240411,20240428,100,45.49,4549.00,17
7648,"PO007648",63,104,20240105,20240128,150,342.45,51367.50,23
7649,"PO007649",77,600,20250214,20250224,500,510.07,255035.00,10
7650,"PO007650",119,81,20250831,20250902,1000,15.08,15080.00,2
7651,"PO007651",66,434,20250122,20250123,300,32.23,9669.00,1
7652,"PO007652",46,761,20250806,20250824,1000,254.15,254150.00,18
7653,"PO007653",103,98,20250103,20250104,150,630.73,94609.50,1
7654,"PO007654",19,788,20250919,20251004,750,16.87,12652.50,15
7655,"PO007655",88,701,20230208,20230219,500,71.67,35835.00,11
7656,"PO007656",70,664,20250822,20250919,200,49.29,9858.00,28
7657,"PO007657",80,92,20240217,20240227,1000,43.22,43220.00,10
7658,"PO007658",29,344,20250926,20250930,300,35.08,10524.00,4
7659,"PO007659",17,209,20240130,20240216,150,6.69,1003.50,17
7660,"PO007660",106,839,20240715,20240810,750,28.11,21082.50,26
7661,"PO007661",29,344,20231127,20231206,1000,37.17,37170.00,9
7662,"PO007662",30,790,20240306,20240326,200,220.56,44112.00,20
7663,"PO007663",41,897,20230713,20230729,150,7.17,1075.50,16
7664,"PO007664",76,480,20250623,20250715,500,157.03,78515.00,22
7665,"PO007665",13,30,20240808,20240820,100,192.84,19284.00,12
7666,"PO007666",9,768,20250817,20250828,100,36.21,3621.00,11
7667,"PO007667",7,915,20240516,20240605,50,32.88,1644.00,20
7668,"PO007668",3,813,20240903,20240919,200,534.92,106984.00,16
7669,"PO007669",16,153,20250304,20250316,500,208.84,104420.00,12
7670,"PO007670",54,360,20230425,20230528,50,307.73,15386.50,33
7671,"PO007671",18,702,20241111,20241206,300,32.91,9873.00,25
7672,"PO007672",29,481,20230113,20230123,100,106.31,10631.00,10
7673,"PO007673",78,318,20240305,20240326,500,56.16,28080.00,21
7674,"PO007674",44,694,20250801,20250828,1000,13.71,13710.00,27
7675,"PO007675",106,257,20230924,20231020,100,54.18,5418.00,26
7676,"PO007676",92,494,20240214,20240225,1000,73.75,73750.00,11
7677,"PO007677",82,719,20251026,20251123,200,6.03,1206.00,28
7678,"PO007678",14,974,20240330,20240407,1000,215.96,215960.00,8
7679,"PO007679",80,893,20230904,20230915,750,12.02,9015.00,11
7680,"PO007680",39,854,20230627,20230717,200,286.25,57250.00,20
7681,"PO007681",101,885,20240207,20240228,750,143.19,107392.50,21
7682,"PO007682",107,140,20250326,20250421,200,18.01,3602.00,26
7683,"PO007683",84,2,20231227,20240125,750,1.93,1447.50,29
7684,"PO007684",118,551,20250623,20250730,1000,9.11,9110.00,37
7685,"PO007685",109,706,20250910,20250920,100,25.45,2545.00,10
7686,"PO007686",20,424,20251207,20251215,200,18.80,3760.00,8
7687,"PO007687",71,356,20250820,20250911,500,539.28,269640.00,22
7688,"PO007688",104,786,20230210,20230309,300,181.42,54426.00,27
7689,"PO007689",44,201,20240102,20240128,500,31.11,15555.00,26
7690,"PO007690",10,594,20241219,20241228,500,95.30,47650.00,9
7691,"PO007691",86,548,20230903,20230914,1000,172.06,172060.00,11
7692,"PO007692",76,843,20231126,20231219,50,29.50,1475.00,23
7693,"PO007693",7,565,20230817,20230905,200,195.02,39004.00,19
7694,"PO007694",37,357,20250614,20250703,200,353.04,70608.00,19
7695,"PO007695",30,217,20250322,20250414,300,618.56,185568.00,23
7696,"PO007696",49,941,20251009,20251030,200,28.76,5752.00,21
7697,"PO007697",52,738,20240823,20240904,150,165.44,24816.00,12
7698,"PO007698",11,18,20250203,20250311,200,60.75,12150.00,36
7699,"PO007699",61,825,20250901,20250925,1000,567.62,567620.00,24
7700,"PO007700",69,243,20231231,20240112,500,38.81,19405.00,12
7701,"PO007701",67,402,20251222,20251224,1000,195.53,195530.00,2
7702,"PO007702",107,633,20230509,20230601,50,20.03,1001.50,23
7703,"PO007703",54,95,20241017,20241117,750,870.29,652717.50,31
7704,"PO007704",13,933,20230418,20230501,500,39.04,19520.00,13
7705,"PO007705",13,635,20250213,20250226,300,73.23,21969.00,13
7706,"PO007706",39,249,20240217,20240305,500,729.92,364960.00,17
7707,"PO007707",68,301,20250725,20250801,150,459.07,68860.50,7
7708,"PO007708",51,802,20230128,20230204,50,395.08,19754.00,7
7709,"PO007709",1,97,20240527,20240621,200,48.72,9744.00,25
7710,"PO007710",106,759,20251212,20251230,100,48.45,4845.00,18
7711,"PO007711",70,251,20250815,20250912,100,85.27,8527.00,28
7712,"PO007712",109,794,20230405,20230414,1000,78.29,78290.00,9
7713,"PO007713",118,673,20240306,20240413,150,105.23,15784.50,38
7714,"PO007714",91,816,20240909,20241003,1000,13.67,13670.00,24
7715,"PO007715",58,365,20230821,20230906,150,78.55,11782.50,16
7716,"PO007716",52,74,20250802,20250814,150,6.85,1027.50,12
7717,"PO007717",48,827,20250630,20250713,750,73.60,55200.00,13
7718,"PO007718",103,263,20241013,20241014,750,21.40,16050.00,1
7719,"PO007719",86,340,20241221,20241230,500,24.85,12425.00,9
7720,"PO007720",93,966,20251008,20251019,50,229.39,11469.50,11
7721,"PO007721",44,201,20240823,20240918,150,31.02,4653.00,26
7722,"PO007722",41,473,20250715,20250731,1000,172.41,172410.00,16
7723,"PO007723",49,621,20241122,20241211,200,230.28,46056.00,19
7724,"PO007724",2,195,20250306,20250327,50,67.63,3381.50,21
7725,"PO007725",86,115,20240502,20240514,1000,135.60,135600.00,12
7726,"PO007726",106,839,20250803,20250827,500,29.26,14630.00,24
7727,"PO007727",26,988,20250503,20250523,200,43.18,8636.00,20
7728,"PO007728",17,273,20240606,20240620,100,36.19,3619.00,14
7729,"PO007729",101,885,20240911,20241001,500,146.03,73015.00,20
7730,"PO007730",76,647,20230809,20230831,500,31.38,15690.00,22
7731,"PO007731",87,241,20230227,20230310,1000,46.83,46830.00,11
7732,"PO007732",82,184,20240920,20241020,1000,33.87,33870.00,30
7733,"PO007733",9,566,20250518,20250525,500,91.31,45655.00,7
7734,"PO007734",75,883,20240406,20240425,200,83.01,16602.00,19
7735,"PO007735",43,482,20250222,20250228,750,114.65,85987.50,6
7736,"PO007736",33,233,20251121,20251217,100,197.55,19755.00,26
7737,"PO007737",84,501,20250828,20250921,500,42.06,21030.00,24
7738,"PO007738",84,123,20250218,20250318,1000,102.23,102230.00,28
7739,"PO007739",96,200,20230308,20230322,1000,23.35,23350.00,14
7740,"PO007740",95,41,20230718,20230730,50,151.03,7551.50,12
7741,"PO007741",65,886,20250807,20250827,750,2.12,1590.00,20
7742,"PO007742",64,96,20250302,20250311,750,85.55,64162.50,9
7743,"PO007743",106,806,20230619,20230714,150,27.80,4170.00,25
7744,"PO007744",32,741,20250827,20250904,500,21.41,10705.00,8
7745,"PO007745",50,250,20250614,20250705,300,382.18,114654.00,21
7746,"PO007746",78,707,20240517,20240605,750,12.47,9352.50,19
7747,"PO007747",22,20,20230204,20230226,200,101.18,20236.00,22
7748,"PO007748",39,249,20240726,20240809,100,721.19,72119.00,14
7749,"PO007749",90,85,20230523,20230606,150,97.82,14673.00,14
7750,"PO007750",39,854,20240906,20240919,1000,274.58,274580.00,13
7751,"PO007751",50,107,20230713,20230730,300,756.34,226902.00,17
7752,"PO007752",117,549,20240907,20240925,300,206.81,62043.00,18
7753,"PO007753",59,50,20231009,20231021,750,142.96,107220.00,12
7754,"PO007754",46,910,20231114,20231202,200,35.27,7054.00,18
7755,"PO007755",51,584,20250110,20250111,1000,195.16,195160.00,1
7756,"PO007756",110,214,20250615,20250628,500,35.28,17640.00,13
7757,"PO007757",45,292,20251114,20251125,200,119.90,23980.00,11
7758,"PO007758",105,533,20230722,20230817,50,66.40,3320.00,26
7759,"PO007759",92,105,20240505,20240513,200,153.12,30624.00,8
7760,"PO007760",69,670,20240111,20240123,300,735.68,220704.00,12
7761,"PO007761",40,149,20230909,20231002,50,34.13,1706.50,23
7762,"PO007762",65,238,20250303,20250317,50,185.36,9268.00,14
7763,"PO007763",46,372,20250118,20250203,750,141.27,105952.50,16
7764,"PO007764",92,494,20250622,20250626,500,77.15,38575.00,4
7765,"PO007765",48,456,20251225,20260108,150,111.39,16708.50,14
7766,"PO007766",69,670,20241007,20241019,100,733.30,73330.00,12
7767,"PO007767",95,69,20231020,20231103,150,41.32,6198.00,14
7768,"PO007768",64,578,20250314,20250326,750,767.69,575767.50,12
7769,"PO007769",29,890,20250109,20250119,500,82.45,41225.00,10
7770,"PO007770",34,762,20250325,20250421,150,173.77,26065.50,27
7771,"PO007771",30,790,20231020,20231105,750,209.71,157282.50,16
7772,"PO007772",58,327,20250729,20250817,50,31.75,1587.50,19
7773,"PO007773",28,90,20251021,20251119,300,291.26,87378.00,29
7774,"PO007774",106,175,20240907,20241002,750,94.63,70972.50,25
7775,"PO007775",12,576,20230601,20230617,50,42.74,2137.00,16
7776,"PO007776",104,35,20240614,20240703,750,249.19,186892.50,19
7777,"PO007777",99,127,20230324,20230330,200,6.36,1272.00,6
7778,"PO007778",14,632,20251010,20251017,100,184.33,18433.00,7
7779,"PO007779",85,187,20231106,20231125,750,16.42,12315.00,19
7780,"PO007780",78,194,20230308,20230330,500,89.73,44865.00,22
7781,"PO007781",73,495,20240227,20240318,500,510.11,255055.00,20
7782,"PO007782",44,378,20251115,20251213,150,110.06,16509.00,28
7783,"PO007783",90,379,20251105,20251119,1000,62.62,62620.00,14
7784,"PO007784",58,977,20240617,20240630,750,135.21,101407.50,13
7785,"PO007785",69,51,20241110,20241120,1000,12.94,12940.00,10
7786,"PO007786",118,308,20251108,20251213,500,358.33,179165.00,35
7787,"PO007787",55,872,20230128,20230219,150,19.55,2932.50,22
7788,"PO007788",95,41,20240403,20240410,300,152.00,45600.00,7
7789,"PO007789",36,262,20250519,20250609,750,155.61,116707.50,21
7790,"PO007790",47,712,20230814,20230826,750,131.21,98407.50,12
7791,"PO007791",106,175,20241023,20241121,150,93.85,14077.50,29
7792,"PO007792",91,944,20241114,20241202,750,72.99,54742.50,18
7793,"PO007793",98,857,20240716,20240805,500,36.12,18060.00,20
7794,"PO007794",72,471,20230910,20230913,100,208.69,20869.00,3
7795,"PO007795",11,18,20240818,20240922,1000,63.67,63670.00,35
7796,"PO007796",108,234,20231111,20231129,750,234.47,175852.50,18
7797,"PO007797",12,955,20251207,20251225,300,712.23,213669.00,18
7798,"PO007798",38,613,20250627,20250629,200,106.67,21334.00,2
7799,"PO007799",63,679,20251004,20251022,750,36.98,27735.00,18
7800,"PO007800",59,567,20230312,20230328,200,163.83,32766.00,16
7801,"PO007801",30,911,20240407,20240426,500,45.58,22790.00,19
7802,"PO007802",58,756,20250514,20250602,200,182.14,36428.00,19
7803,"PO007803",58,756,20250914,20250929,100,173.93,17393.00,15
7804,"PO007804",65,953,20241002,20241020,1000,111.98,111980.00,18
7805,"PO007805",109,135,20250501,20250511,500,152.02,76010.00,10
7806,"PO007806",120,420,20231224,20240107,1000,129.55,129550.00,14
7807,"PO007807",23,798,20240812,20240817,750,30.96,23220.00,5
7808,"PO007808",77,302,20240423,20240508,100,96.28,9628.00,15
7809,"PO007809",7,258,20230411,20230430,300,428.65,128595.00,19
7810,"PO007810",104,786,20230927,20231020,500,182.78,91390.00,23
7811,"PO007811",17,413,20240421,20240507,300,84.21,25263.00,16
7812,"PO007812",78,391,20250101,20250120,200,92.14,18428.00,19
7813,"PO007813",112,210,20230827,20230920,200,9.23,1846.00,24
7814,"PO007814",14,644,20240115,20240121,300,266.06,79818.00,6
7815,"PO007815",50,374,20250326,20250414,500,612.72,306360.00,19
7816,"PO007816",77,179,20251215,20251226,1000,32.12,32120.00,11
7817,"PO007817",110,112,20251019,20251101,200,38.06,7612.00,13
7818,"PO007818",114,909,20240612,20240626,1000,76.47,76470.00,14
7819,"PO007819",105,533,20250328,20250418,200,68.83,13766.00,21
7820,"PO007820",56,598,20231029,20231101,300,306.41,91923.00,3
7821,"PO007821",86,548,20230101,20230109,500,165.55,82775.00,8
7822,"PO007822",20,163,20250510,20250514,500,17.06,8530.00,4
7823,"PO007823",100,459,20231220,20240107,300,62.05,18615.00,18
7824,"PO007824",30,790,20230905,20230925,500,226.67,113335.00,20
7825,"PO007825",91,997,20250326,20250419,1000,471.58,471580.00,24
7826,"PO007826",37,474,20240818,20240905,1000,19.62,19620.00,18
7827,"PO007827",42,952,20230911,20231010,300,1.69,507.00,29
7828,"PO007828",9,768,20250921,20250929,200,38.35,7670.00,8
7829,"PO007829",85,875,20240911,20240923,500,80.97,40485.00,12
7830,"PO007830",14,329,20250802,20250809,500,177.05,88525.00,7
7831,"PO007831",101,885,20240525,20240613,150,141.00,21150.00,19
7832,"PO007832",107,866,20240519,20240612,150,78.05,11707.50,24
7833,"PO007833",102,858,20230531,20230627,1000,17.38,17380.00,27
7834,"PO007834",74,206,20240719,20240722,1000,37.79,37790.00,3
7835,"PO007835",77,16,20250721,20250805,300,57.99,17397.00,15
7836,"PO007836",54,299,20250830,20251007,500,234.77,117385.00,38
7837,"PO007837",20,844,20251220,20251224,150,890.17,133525.50,4
7838,"PO007838",79,54,20250802,20250901,1000,282.15,282150.00,30
7839,"PO007839",43,151,20231112,20231120,1000,16.96,16960.00,8
7840,"PO007840",75,77,20230608,20230702,100,573.22,57322.00,24
7841,"PO007841",59,188,20231003,20231016,500,857.71,428855.00,13
7842,"PO007842",78,391,20231214,20240103,100,94.17,9417.00,20
